coordenada,marginal_x,projecao_x,marginal_y,projecao_y
0.34600000000000003,1.4470590224361515,1.40770325811688,1.4470590224360471,1.313447791411334
0.34700000000000003,1.4526227800668805,1.4131156978464876,1.4526227800667548,1.3184978308766897
0.34800000000000003,1.4581714748944994,1.4185134844370781,1.458171474894347,1.3235341983320048
0.34900000000000003,1.463704771421326,1.4238962915155224,1.4637047714211415,1.3285565892570876
0.35000000000000003,1.4692223340294228,1.4292637925917067,1.4692223340292003,1.3335646990225956
0.35100000000000003,1.4747238270137635,1.4346156610907983,1.474723827013497,1.3385582229201385
0.352,1.4802089146155442,1.4399515703856438,1.4802089146152233,1.3435368561925096
0.353,1.485677261055613,1.445271193829299,1.4856772610552258,1.3485002940640363
0.354,1.4911285305680329,1.4505742047876768,1.4911285305675683,1.3534482317710421
0.355,1.4965623874337801,1.4558602766723197,1.4965623874332197,1.3583803645924248
0.356,1.5019784960145315,1.4611290829732855,1.5019784960138587,1.3632963878803408
0.357,1.5073765207866006,1.4663802972921418,1.5073765207857923,1.3681959970909894
0.358,1.5127561263749558,1.47161359337507,1.5127561263739835,1.373078887815501
0.359,1.5181169775873478,1.4768286451460666,1.5181169775861818,1.377944755810915
0.36,1.5234587394485521,1.4820251267402427,1.5234587394471542,1.3827932970312506
0.361,1.5287810772346866,1.4872027125372176,1.528781077233011,1.3876242076586625
0.362,1.534083656507625,1.492361077194596,1.53408365650562,1.392437184134679
0.363,1.5393661431495074,1.4974998956815304,1.5393661431471068,1.3972319231915145
0.364,1.5446282033973062,1.502618843312361,1.544628203394435,1.4020081218834595
0.365,1.549869503877492,1.5077175957803268,1.54986950387406,1.4067654776183334
0.366,1.5550897116407552,1.512795829191347,1.555089711636656,1.411503688189003
0.367,1.5602884941967992,1.5178532200978656,1.5602884941919037,1.4162224518049633
0.368,1.565465519549185,1.522889445532753,1.5654655195433438,1.420921467123967
0.369,1.5706204562302415,1.5279041830432625,1.570620456223279,1.425600433283708
0.37,1.5757529733360298,1.5328971107250349,1.5757529733277322,1.4302590499335504
0.371,1.5808627405613285,1.5378679072561479,1.5808627405514462,1.4348970172662958
0.372,1.585949428234685,1.5428162519312025,1.5859494282229232,1.4395140360499896
0.373,1.5910127073534905,1.5477418246954446,1.5910127073395008,1.444109807659756
0.374,1.5960522496190834,1.5526443061789146,1.5960522496024567,1.4486840341096632
0.375,1.6010677274718876,1.5575233777306214,1.6010677274521374,1.453236418084607
0.376,1.6060588141265544,1.5623787214527345,1.6060588141031058,1.4577666629722144
0.377,1.6110251836071245,1.5672100202347894,1.6110251835793044,1.4622744728947594
0.378,1.615966510782209,1.5720169577879024,1.6159665107492254,1.466759552741086
0.379,1.6208824714001697,1.5767992186789883,1.6208824713610852,1.4712216081985354
0.38,1.6257727421242807,1.5815564883649766,1.6257727420779973,1.4756603457848703
0.381,1.6306370005679105,1.5862884532270198,1.6306370005131376,1.4800754728801935
0.382,1.635474925329681,1.5909948006046903,1.6354749252648975,1.4844666977588552
0.383,1.6402861960285884,1.5956752188301622,1.6402861959520183,1.488833729621345
0.384,1.6450704933391531,1.6003293972623642,1.645070493248705,1.49317627862616
0.385,1.6498274990264832,1.604957026321115,1.6498274989197088,1.4974940559216519
0.386,1.6545568959813455,1.6095577975212159,1.654556895855378,1.5017867736778392
0.387,1.6592583682551871,1.6141314035065109,1.6592583681066693,1.5060541451181864
0.388,1.663931601095112,1.6186775380839031,1.6639316009201135,1.510295884551341
0.389,1.6685762809788025,1.6231958962573207,1.668576280772733,1.5145117074028271
0.39,1.6731920956494082,1.627686174261631,1.6731920954069017,1.5187013302466883
0.391,1.6777787341503556,1.6321480695964932,1.6777787338651482,1.522864470837073
0.392,1.6823358868601068,1.636581281060151,1.682335886524889,1.5270008481397654
0.393,1.6868632455268444,1.6409855087831517,1.6868632451330918,1.531110182363646
0.394,1.6913605033030774,1.6453604542619906,1.6913605028408625,1.5351921949920837
0.395,1.6958273547801932,1.6497058203926809,1.6958273542379494,1.5392466088142578
0.396,1.7002634960228946,1.6540213115042302,1.7002634953871594,1.5432731479563935
0.397,1.704668624603559,1.6583066333920313,1.7046686238586823,1.5472715379129165
0.398,1.7090424396365236,1.6625614933511599,1.7090424387643144,1.5512415055775208
0.399,1.713384641812255,1.666785600209563,1.7133846407915818,1.5551827792741353
0.4,1.7176949334314124,1.6709786643611488,1.717694932237751,1.5590950887877995
0.401,1.72197301843882,1.6751403977987624,1.7219730170437269,1.5629781653954282
0.402,1.726218602457331,1.6792705141470428,1.7262186008278297,1.5668317418964708
0.403,1.7304313928215522,1.6833687286951604,1.7304313909194469,1.5706555526434574
0.404,1.7346110986114844,1.6874347584294274,1.7346110963925558,1.5744493335724223
0.405,1.7387574306860087,1.6914683220657734,1.7387574280991065,1.5782128222332092
0.406,1.7428701017162824,1.6954691400820865,1.742870098702267,1.5819457578196443
0.40700000000000003,1.7469488262189792,1.6994369347504088,1.7469488227095202,1.585647881199577
0.40800000000000003,1.7509933205893895,1.7033714301689866,1.7509933165056073,1.5893189349447832
0.40900000000000003,1.7550033031344479,1.7072723522941635,1.7550032983853177,1.5929586633607242
0.41000000000000003,1.758978494105537,1.711139428972121,1.7589784885861106,1.596566812516162
0.41100000000000003,1.7629186157312275,1.7149723899704494,1.7629186093205733,1.6001431302726155
0.41200000000000003,1.7668233922498424,1.7187709670095568,1.766823384808705,1.6036873663136653
0.41300000000000003,1.7706925499418928,1.7225348937938956,1.7706925413100212,1.6071992721740929
0.41400000000000003,1.7745258171623646,1.7262639060430216,1.7745258071554737,1.610678601268857
0.41500000000000004,1.7783229243728802,1.7299577415224587,1.7783229127791857,1.6141251089218926
0.41600000000000004,1.7820836041737158,1.7336161400743806,1.7820835907499877,1.6175385523947396
0.417,1.7858075913356741,1.7372388436480997,1.7858075758027563,1.6209186909149873
0.418,1.7894946228318303,1.7408255963303516,1.789494604869552,1.6242652857045343
0.419,1.7931444378691548,1.7443761443753818,1.7931444171105402,1.6275781000076592
0.42,1.7967567779199989,1.747890236234819,1.7967567539447038,1.630856899118893
0.421,1.8003313867534527,1.7513676225873387,1.8003313590803351,1.6341014504106977
0.422,1.8038680104666147,1.754808056368105,1.8038679785453007,1.6373115233609365
0.423,1.8073663975157388,1.7582112927979905,1.8073663607170782,1.6404868895801374
0.424,1.8108262987472834,1.761577089412569,1.810826256352559,1.6436273228385443
0.425,1.8142474674288893,1.7649052060908728,1.8142474186176103,1.646732599092948
0.426,1.817629659280277,1.7681954050839135,1.8176296031163939,1.6498024965132991
0.427,1.8209726325040927,1.771447451042961,1.820972567920434,1.6528367955090926
0.428,1.8242761478167098,1.7746611110475745,1.8242760735974324,1.6558352787555213
0.429,1.8275399684790232,1.77783615463338,1.8275398832398246,1.6587977312193944
0.43,1.8307638603272405,1.7809723538195956,1.830763762493071,1.6617239401848203
0.431,1.8339475918036992,1.7840694831362895,1.833947479583681,1.6646136952786375
0.432,1.8370909339877464,1.7871273196513782,1.8370908053469628,1.6674667884956074
0.433,1.8401936606267022,1.7901456429973512,1.840193513254497,1.6702830142233482
0.434,1.8432555481669521,1.7931242353977215,1.8432553794413267,1.673062169267014
0.435,1.846276375785206,1.7960628816931983,1.8462761827328587,1.6758040528737166
0.436,1.8492559254199425,1.7989613693675728,1.8492557046714795,1.6785084667566768
0.437,1.852193981803136,1.8018194885733216,1.8521937295428665,1.6811752151191142
0.438,1.8550903324922783,1.804637032156912,1.8550900444020084,1.6838041046778562
0.439,1.8579447679027572,1.8074137956838146,1.857944439098911,1.6863949446866802
0.44,1.860757081340689,1.8101495774632137,1.8607567063040027,1.6889475469593644
0.441,1.863527069036241,1.8128441785724134,1.8635266415332208,1.6914617258924631
0.442,1.8662545301775173,1.815497402880936,1.8662540431727823,1.6939372984877905
0.443,1.8689392669451539,1.8181090570743017,1.8689387125036336,1.6963740843746071
0.444,1.871581084547635,1.8206789506774994,1.8715804537255714,1.6987719058315212
0.445,1.874179791257482,1.82320689607813,1.8741790739810371,1.701130587808081
0.446,1.8767351984484253,1.8256927085492274,1.8767343833785732,1.7034499579460682
0.447,1.879247120633655,1.8281362062717499,1.8792461950159467,1.7057298466004835
0.448,1.8817153755053173,1.8305372103567392,1.8817143250029233,1.70797008686022
0.449,1.8841397839753553,1.8328955448671407,1.884138592483703,1.710170514568427
0.45,1.886520170217892,1.835211036839289,1.8865188196590008,1.7123309683425516
0.451,1.8888563617133094,1.8374835163040417,1.8888548318077758,1.7144512895940602
0.452,1.8911481892941735,1.8397128163075727,1.891146457308603,1.7165313225478407
0.453,1.8933954871932683,1.8418987729318088,1.8933935276606837,1.7185709142612677
0.454,1.895598093093872,1.8440412253145166,1.8955958775044919,1.720569914642947
0.455,1.8977558481825796,1.8461400156690273,1.8977533446420516,1.7225281764711178
0.456,1.8998685972048353,1.8481949893036025,1.899865770056844,1.7244455554117233
0.457,1.9019361885235264,1.8502059946404337,1.9019329979333388,1.7263219100361376
0.458,1.9039584741808349,1.852172883234275,1.903954875676146,1.7281571018385502
0.459,1.9059353099637166,1.8540955097907035,1.9059312539287894,1.7299509952530039
0.46,1.9078665554732839,1.8559737321840053,1.9078619865920918,1.731703457670085
0.461,1.909752074198455,1.8578074114746852,1.9097469308421744,1.7334143594532574
0.462,1.911591733594248,1.8595964119265955,1.9115859471480632,1.7350835739548471
0.463,1.9133854051650805,1.8613406010236788,1.9133788992889036,1.7367109775316631
0.464,1.9151329645535151,1.8630398494863294,1.9151256543707753,1.738296449560263
0.465,1.9168342916348764,1.8646940312873597,1.9168260828431092,1.7398398724518511
0.466,1.918489270618223,1.86630302366758,1.918480058514701,1.741341131666814
0.467,1.9200977901541427,1.8678667071509796,1.9200874585693177,1.7428001157288855
0.468,1.9216597434499094,1.8693849655595136,1.921648163580898,1.7442167162389444
0.46900000000000003,1.9231750283925544,1.8708576860274881,1.9231620575283406,1.7455908278884353
0.47000000000000003,1.9246435476804171,1.8722847590155427,1.9246290278098788,1.7469223484724155
0.47100000000000003,1.9260652089637826,1.87366607832423,1.9260489652570398,1.748211178902224
0.47200000000000003,1.9274399249952614,1.875001541107186,1.927421764148186,1.749457223217773
0.47300000000000003,1.9287676137905474,1.8762910478838941,1.928747322221633,1.7506603885994538
0.47400000000000003,1.9300481988002898,1.8775345025520334,1.9300255406883493,1.7518205853796598
0.47500000000000003,1.9312816090937566,1.878731812399416,1.931256324244226,1.7529377270539261
0.47600000000000003,1.9324677795550855,1.8798828881155083,1.932439581081923,1.7540117302916762
0.47700000000000004,1.9336066510928742,1.8809876438025337,1.9335752229022851,1.7550425149465838
0.47800000000000004,1.9346981708639637,1.8820459969861563,1.9346631649253239,1.756030004066539
0.47900000000000004,1.9357422925121819,1.8830578686257402,1.9357033259007714,1.756974123903225
0.48,1.936738976422977,1.8840231831241916,1.9366956281181966,1.7578748039212941
0.481,1.9376881899947997,1.884941868337367,1.937639997416684,1.7587319768071545
0.482,1.9385899079281201,1.8858138555830644,1.938536363194077,1.7595455784773504
0.483,1.939444112533059,1.8866390796495769,1.9393846584157814,1.7603155480865518
0.484,1.940250794056496,1.8874174788038232,1.940184819623124,1.7610418280351332
0.485,1.9410099510297056,1.8881489947990437,1.9409367869412744,1.7617243639763593
0.486,1.9417215906374106,1.8888335728820642,1.9416405040867186,1.7623631048231607
0.487,1.9423857291092474,1.8894711618001276,1.9422959183742927,1.7629580027545066
0.488,1.943002392134624,1.8900617138072864,1.942902980723765,1.7635090132213735
0.489,1.9435716153019302,1.8906051846703658,1.9434616456659772,1.7640160949523036
0.49,1.9440934445630622,1.8911015336744816,1.9439718713485332,1.764479209958558
0.491,1.9445679367241961,1.891550723628126,1.9444336195410439,1.7648983235388596
0.492,1.9449951599637136,1.8919527208678117,1.944846855639921,1.7652734042837268
0.493,1.9453751943782265,1.892307495262277,1.9452115486727215,1.765604424079398
0.494,1.9457081325574903,1.8926150202162486,1.9455276713020435,1.7658913581113405
0.495,1.9459940801890498,1.8928752726737654,1.9457951998289729,1.7661341848673542
0.496,1.9462331566933475,1.8930882331210606,1.9460141141960785,1.766332886140259
0.497,1.9464254958900074,1.893253885588997,1.9461843979899598,1.7664874470301686
0.498,1.9465712466958818,1.8933722176550662,1.9463060384433422,1.766597855946355
0.499,1.94667057385542,1.8934432204449387,1.9463790264367278,1.7666641046086955
0.5,1.9467236587037446,1.8934668886335753,1.9464033564995944,1.7666861880487097
0.501,1.9467306999627896,1.8934432204458898,1.9463790268111487,1.7666641046101785
0.502,1.946691914570723,1.8933722176569754,1.9463060392006342,1.7665978559493547
0.503,1.9466075385446384,1.893253885591877,1.94618439914719,1.7664874470347527
0.504,1.9464778278765482,1.8930882331249317,1.9460141157792727,1.7663328861465306
0.505,1.9463030594623068,1.8928752726786537,1.9457952018736315,1.7661341848754537
0.506,1.9460835320631595,1.892615020222188,1.9455276738538465,1.7658913581214486
0.507,1.9458195672992131,1.8923074952693077,1.9452115517884287,1.7656044240917401
0.508,1.9455115106740701,1.8919527208759812,1.9448468593884876,1.7652734042985758
0.509,1.9451597326295496,1.891550723637489,1.9444336240049667,1.7648983235565423
0.51,1.9447646296292043,1.8911015336851011,1.943971876625453,1.7644792099794613
0.511,1.944326625269172,1.890605184682311,1.943461651870562,1.7640160949768815
0.512,1.9438461714144333,1.8900617138206366,1.9429029879899056,1.7635090132501565
0.513,1.9433237493585236,1.8894711618149689,1.9422959268576458,1.7629580027881118
0.514,1.9427598710042102,1.8888335728984917,1.9416405139676414,1.7623631048623016
0.515,1.9421550800624878,1.8881489948171617,1.9409367984281953,1.7617243640218623
0.516,1.9415099532668338,1.8874174788237452,1.9401848329564042,1.76104182808795
0.517,1.9408251015993843,1.8866390796714263,1.9393846738721277,1.7603155481477786
0.518,1.9401011715252334,1.8858138556069752,1.938536381091574,1.7595455785482474
0.519,1.9393388462308527,1.8849418683634833,1.9376400181205269,1.7587319768891683
0.52,1.9385388468620812,1.8840231831526684,1.9366956520472087,1.7578748040160839
0.521,1.9377019337568542,1.8830578686567452,1.9357033535348047,1.7569741240126913
0.522,1.9368289076674057,1.882045997019868,1.9346631968136538,1.7560300041928578
0.523,1.9359206109662948,1.8809876438391444,1.9335752596731266,1.7550425150922433
0.524,1.9349779288301627,1.8798828881552232,1.9324396234532002,1.7540117304595209
0.525,1.934001790394769,1.8787318124424537,1.931256373035755,1.7529377272472033
0.526,1.9329931698743938,1.8775345025986274,1.9300255968356077,1.7518205856020752
0.527,1.9319530876383317,1.876291047934294,1.9287473867913052,1.750660388855233
0.528,1.9308826112367454,1.8750015411616552,1.9274218383557042,1.7494572235117303
0.529,1.9297828563677955,1.8736660783830492,1.9260490504863599,1.7482111792398416
0.53,1.9286549877775756,1.8722847590790104,1.9246291256357548,1.7469223488599313
0.531,1.9275002200839533,1.8708576860959198,1.923162169741401,1.745590828332943
0.532,1.926319818515097,1.869384965633244,1.9216482922158473,1.7442167167485043
0.533,1.9251150995531925,1.8678667072303619,1.9200876059366347,1.7428001163126494
0.534,1.9238874314733783,1.8663030237529876,1.9184802272362376,1.7413411323351673
0.535,1.9226382347677973,1.864694031379188,1.9168262758920362,1.739839873216573
0.536,1.921368982444344,1.8630398495849938,1.9151258751163815,1.7382964504346994
0.537,1.92008120018941,1.8613406011296179,1.9133791515467913,1.736710978530929
0.538,1.9187764663838502,1.85959641204027,1.9115862352363493,1.7350835750960467
0.539,1.9174564119611661,1.8578074115965808,1.909747259644373,1.7334143607557364
0.54,1.9161227200968332,1.8559737323146317,1.907862361627415,1.7317034591557063
0.541,1.9147771257176396,1.8540955099305958,1.9059316814306826,1.7299509969464606
0.542,1.9134214148199515,1.852172883383995,1.9039553626799572,1.7281571037677108
0.543,1.9120574235858574,1.8502059948005687,1.9019335523741088,1.7263219122324354
0.544,1.9106870372861962,1.848194989474769,1.899866400878305,1.7244455579105868
0.545,1.9093121889598474,1.846140015851868,1.8977540619180222,1.7225281793124518
0.546,1.9079348578587472,1.844041225509705,1.8955966925739811,1.7205699178716691
0.547,1.9065570676484758,1.8418987731400478,1.8933944532781313,1.718570917927902
0.548,1.905180884354751,1.8397128165295937,1.8911475078108277,1.716531326709179
0.549,1.9038084140465674,1.837483516540609,1.8888560232993443,1.7144512943138976
0.55,1.9024418002472556,1.8352110370911965,1.886520170217893,1.7123309736925
0.551,1.9010832210655155,1.8328955451352151,1.88414012238932,1.7101705206288191
0.552,1.8997348860390868,1.8305372106418383,1.881716056988664,1.7079700937211086
0.553,1.898399032684603,1.828136206574766,1.8792481545487922,1.7057298543627515
0.554,1.8970779227480519,1.8256927088710841,1.876736598968317,1.7034499667226504
0.555,1.8957738381513118,1.8232068964197845,1.8741815775220387,1.70113059772532
0.556,1.8944890766312328,1.8206789510399426,1.8715832808741657,1.6987719170306619
0.557,1.8932259470689483,1.8181090574585583,1.8689419030945713,1.6963740970134464
0.558,1.8919867645083814,1.8154974032880637,1.8662576416783947,1.6939373127424964
0.559,1.890773844864153,1.8128441790035041,1.8635306975692738,1.6914617419595779
0.56,1.8895894993205948,1.8101495779193917,1.860761275186559,1.6889475650580097
0.561,1.888436028425036,1.807413796166238,1.8579495824568397,1.6863949650609862
0.562,1.8873157158800515,1.8046370326667722,1.8550958308501777,1.6838041275996258
0.5630000000000001,1.8862308220410704,1.8018194891118424,1.8522002354214275,1.6811752408907525
0.5640000000000001,1.8851835771273242,1.7989613699360094,1.8492630148570761,1.6785084957144045
0.5650000000000001,1.884176174156001,1.796062882292837,1.8462843915280476,1.6758040853910925
0.5660000000000001,1.8832107616111184,1.793124236029881,1.8432645915489407,1.6730622057587967
0.5670000000000001,1.882289435860577,1.7901456436633778,1.8402038448442104,1.6702830551497179
0.5680000000000001,1.8814142333366755,1.787127320352648,1.8371023852218096,1.6674668343667902
0.5690000000000001,1.880587122497267,1.7840694838742062,1.833960450454856,1.6646137466599533
0.5700000000000001,1.8798099955866812,1.7809723545955893,1.8307782823719059,1.6617239977021967
0.5710000000000001,1.8790846602173557,1.777836155448905,1.8275561269564489,1.6587977955653836
0.5720000000000001,1.8784128307951833,1.774661111904109,1.8242942344562685,1.6558353506958565
0.5730000000000001,1.8777961198132957,1.7714474519420054,1.820992859503339,1.6528368758898333
0.5740000000000001,1.877236029040996,1.7681954060269875,1.8176522612449653,1.6498025862686014
0.5750000000000001,1.8767339406363164,1.764905207079515,1.8142727034868966,1.6467326992535185
0.5760000000000001,1.8762911082124112,1.7615770904483337,1.8108544548491716,1.6436274345408228
0.577,1.875908647889795,1.7582112938824461,1.807397788935492,1.6404870140762648
0.578,1.8755875293678899,1.7548080575028302,1.8039029845169312,1.6373116620295634
0.579,1.8753285670510564,1.751367623773922,1.8003703257308366,1.6341016047687018
0.58,1.875132411265516,1.7478902374748557,1.7968001022957765,1.6308570708340615
0.581,1.8749995396050068,1.7443761456704692,1.7931926097434396,1.627578290912408
0.582,1.8749302484440997,1.7408255976820892,1.78954814966839,1.6242654978107378
0.583,1.8749246446591696,1.7372388450580836,1.7858670299966164,1.6209189264299875
0.584,1.8749826375977692,1.7336161415442017,1.7821495652738202,1.6175388137386244
0.585,1.875103931338027,1.7299577430536994,1.7783960769744067,1.6141253987461144
0.586,1.8752880172799746,1.7262639076372521,1.7746068938321504,1.6106789224762847
0.587,1.8755341671112238,1.7225348954526691,1.7707823521935124,1.6071996279405893
0.588,1.8758414261893552,1.7187709687344082,1.7669227963945806,1.603687760111279
0.589,1.87620860738342,1.7149723917628907,1.7630285791626181,1.60014356589449
0.59,1.8766342854165332,1.7111394308336367,1.7591000620431734,1.5965672941032614
0.591,1.8771167917510139,1.7072723542262074,1.7551376158537055,1.5929591954304834
0.592,1.8776542100568163,1.7033714321729783,1.7511416211646482,1.589319522421789
0.593,1.8782443723028532,1.6994369368277287,1.7471124688088093,1.5856485294483988
0.594,1.8788848555096505,1.6954691422340722,1.7430505604199669,1.581946472679921
0.595,1.8795729792002251,1.6914683242937159,1.7389563090014692,1.578213610057124
0.596,1.8803058035843545,1.6874347607345666,1.734830139525602,1.5744502012646773
0.597,1.8810801285093801,1.6833687310786807,1.7306724895644172,1.5706565077038785
0.598,1.881892493208478,1.6792705166100694,1.7264838099526334,1.5668327924653718
0.599,1.8827391768749084,1.6751404003423578,1.722264565483153,1.562979320301858
0.6,1.8836162000879433,1.6709786669863065,1.7180152356356264,1.5590963576008119
0.601,1.8845193271133767,1.666785602917206,1.713736315338389,1.5551841723572066
0.602,1.8854440690983376,1.6625614961421349,1.7094283157639825,1.5512430341462518
0.603,1.8863856881767436,1.6583066362671055,1.7050917651583242,1.5472732140961565
0.604,1.8873392024983082,1.6764493174769433,1.7007272097034578,1.5432749848609113
0.605,1.8882993921902564,1.6996352739041318,1.6963352144136328,1.5392486205931017
0.606,1.8892608062569862,1.7231015998058792,1.6919163640643067,1.5351943969167532
0.607,1.890217770419066,1.74667873589569,1.6874712641534577,1.5311125909002088
0.608,1.8911643958886513,1.7703348396473577,1.6830005418943919,1.5270034810290425
0.609,1.8920945890743017,1.7940399182145264,1.6785048472390076,1.522867347179015
0.61,1.8930020622038053,1.817894572425915,1.6739848539302429,1.518704470589054
0.611,1.8938803448492252,1.8417385927962995,1.6694412605821747,1.514515133834283
0.612,1.8947227963340307,1.8655362372467221,1.6648747917859739,1.510299620799073
0.613,1.895522618997671,1.889254016717931,1.66028619923963,1.5060582166501302
0.614,1.8962728722885687,1.9128577607912363,1.6556762628990667,1.5017912078096043
0.615,1.8969664876521581,1.9364157860107856,1.6510457921479451,1.4974988819282176
0.616,1.8975962841762004,1.9598037389165632,1.646395626983137,1.493181527858409
0.617,1.8981549849514099,1.9829710139854029,1.641726639212488,1.4888394356274783
0.618,1.89863523410138,2.0058813072772965,1.6370397336611568,1.4844728964107228
0.619,1.8990296144316483,2.0284980189236497,1.6323358493824296,1.4800822025045626
0.62,1.8993306656441415,2.050784339793831,1.627615960868544,1.4756676472996277
0.621,1.8995309030594332,2.072703340574061,1.6228810792566617,1.4712295252538083
0.622,1.8996228367859735,2.0943060544864913,1.618132253524736,1.4667681318652344
0.623,1.8995989912722187,2.1154739508635907,1.613370571671614,1.462283763645188
0.624,1.8994519251747115,2.136162403657308,1.6085971618753137,1.4577767180909085
0.625,1.8991742514725294,2.1563348043724444,1.6038131936229945,1.4532472936582859
0.626,1.8987586577562363,2.1759548964915596,1.5990198788057384,1.4486957897344073
0.627,1.8981979266174382,2.194986872807649,1.5942184727708468,1.4441225066099437
0.628,1.8974849560633955,2.2133954728762997,1.5894102753239527,1.439527745451343
0.629,1.8966127798799284,2.2311460802211136,1.58459663167285,1.4349118082728034
0.63,1.8955745878647392,2.2482048189217188,1.5797789333045553,1.430274997908004
0.631,1.8943637458529523,2.264538649211057,1.5749586187867448,1.4256176179815532
0.632,1.89297381545628,2.2801154617078256,1.5701371744843424,1.4209399728801306
0.633,1.8913985734376118,2.294963313936079,1.5653161351817064,1.416242367723286
0.634,1.889632030643352,2.308994631236089,1.5604970846005428,1.4115251083338596
0.635,1.887668450416897,2.3221768017792455,1.5556816558033737,1.4067885012079924
0.636,1.8855023664180077,2.3344822609957916,1.5508715314721555,1.4020328534846833
0.637,1.8831285997747143,2.345884816328955,1.5460684440513872,1.3972584729148643
0.638,1.8805422754964851,2.3563597258346203,1.5412741757448876,1.392465667829946
0.639,1.87773883808009,2.3658837729219226,1.5364905583552622,1.3876547471097989
0.64,1.8747140662424073,2.3744353369207336,1.5317194729549897,1.3828260201501366
0.641,1.8714640867178038,2.3819944591777955,1.526962849378012,1.3779797968292484
0.642,1.8679853870613297,2.3885429044006035,1.522222665520705,1.3731163874740535
0.643,1.8642748274028955,2.3940642169870596,1.5175009464411977,1.368236102825433
0.644,1.8603296511019105,2.398543772099286,1.512799763246104,1.3633392540027987
0.645,1.8561474942563598,2.401968821261625,1.5081212317539507,1.358426152467864
0.646,1.851726394025076,2.4043285322857857,1.5034675109248237,1.3534971099875808
0.647,1.8470647957270465,2.4056140233500676,1.498840801046105,1.3485524385961987
0.648,1.8421615586867144,2.405818391084554,1.494243341664573,1.343592450556424
0.649,1.837015960799744,2.404936732539942,1.489677409255623,1.3386174583196362
0.65,1.8316277017991447,2.4029661609441466,1.4851453146209423,1.3336277744851353
0.651,1.825996905207389,2.3999058151778265,1.4806494000066146,1.3286237117583952
0.652,1.8201241189658401,2.3957568629273465,1.4761920359343614,1.3236055829082949
0.653,1.814010314738573,2.3905224975013395,1.4717756177394672,1.3185737007233047
0.654,1.8076568858935549,2.38420792832472,1.4674025618098048,1.3135283779666147
0.655,1.8010656441697626,2.376820365151617,1.463075301521417,1.3084699273301865
0.656,1.7942388150447663,2.368368996066096,1.4587962828671492,1.303398661387722
0.657,1.7871790318227627,2.358864959366537,1.4545679597760173,1.298314892546539
0.658,1.7798893284686566,2.348321309455998,1.4503927891222386,1.293218932998361
0.659,1.772373131219247,2.336752976886688,1.4462732254241886,1.2881110946690186
0.66,1.7646342490076574,2.3241767227316035,1.442211715234948,1.2829916891670765
0.661,1.7566768627422822,2.310611087480397,1.4382106912276136,1.2778610277314022
0.662,1.7485055134862661,2.2960763346794355,1.434272565980082,1.2727194211776989
0.663,1.740125089588071,2.2805943895576695,1.4303997254656706,1.2675671798440313
0.664,1.7315408128179497,2.264188772900302,1.4265945222576084,1.2624046135353768
0.665,1.722758223569087,2.2468845304511493,1.4228592684571835,1.2572320314672534
0.666,1.7137831651858362,2.228708158141949,1.4191962283571424,1.2520497422084609
0.667,1.704621767484733,2.2096875234626494,1.4156076108537508,1.2468588022904252
0.668,1.6952804295369313,2.1898517833007567,1.412095561622809,1.2416589508171414
0.669,1.685765801783325,2.1692312985901285,1.408662155076815,1.236450347926168
0.67,1.6760847675556871,2.1478575461201026,1.4053093861223602,1.2312332996539441
0.671,1.6662444240791379,2.125763027864474,1.4020391617387715,1.226008111059107
0.672,1.65625206303252,2.102981178196608,1.3988532924009118,1.2207750861580944
0.673,1.6461151507443523,2.079546269361842,1.3957534833709433,1.215534527860364
0.674,1.6358413081026617,2.0554933155812805,1.3927413258857189,1.2156097686993794
0.675,1.6254382902571356,2.030857976162166,1.3898182882682735,1.222522880879177
0.676,1.6149139661919898,2.0056764579891935,1.3869857069936722,1.2300288998480755
0.677,1.604276298247272,1.9799854177684952,1.384244777741141,1.2381175923049548
0.678,1.5935333216654823,1.9538218643915397,1.3815965464660445,1.2467663834469185
0.679,1.5826931242390136,1.9272230617800041,1.3790419005267804,1.2559665152702553
0.68,1.5717638261323277,1.900226432564761,1.3765815599030846,1.2657102435715955
0.681,1.5607535599507794,1.8728991434681102,1.3742160685435338,1.2760181618023259
0.682,1.5496704511255885,1.8452730820275942,1.3719457858811905,1.286852513371797
0.683,1.5385225986820426,1.8173622499209732,1.369770878557354,1.2981946521483039
0.684,1.5273180564548876,1.7892036669102467,1.3676913123942427,1.3100656623551488
0.685,1.516064814811857,1.7608340548178292,1.3657068446581109,1.3224595087191309
0.686,1.5047707829428216,1.7322897532276715,1.3638170166548134,1.3353178678330442
0.687,1.4934437717684315,1.703606638137925,1.3620211467001502,1.3487257498660223
0.6880000000000001,1.4820914775183132,1.6748200438037368,1.3603183235074199,1.362558336877476
0.6890000000000001,1.4707214660249157,1.645964687989829,1.358707400034523,1.3769286621451688
0.6900000000000001,1.459341157774959,1.6170746008328827,1.3571869878326246,1.3917122544206004
0.6910000000000001,1.4479578137562386,1.5881830574935751,1.355755451937841,1.4069789137221886
0.6920000000000001,1.436578522133197,1.5593649644786136,1.3544109063466374,1.4226796389858958
0.6930000000000001,1.4252101857802906,1.5306399310222047,1.3531512101145946,1.4387615943553484
0.6940000000000001,1.4138595106977763,1.5020077944292582,1.35197396411695,1.4553345062818457
0.6950000000000001,1.4025329953300987,1.4734981169503785,1.3508765085078105,1.472264580991129
